val_loss,val_acc,loss,acc
0.7053900361061096,0.5252000093460083,0.7897113329145643,0.5112000000953675
0.6828083395957947,0.5752000212669373,0.740121727572547,0.5284888887405396
0.7250760793685913,0.5443999767303467,0.7100467294163174,0.5505777778943379
0.7293782234191895,0.5591999888420105,0.6831897173669603,0.5779555555449591
0.6730486750602722,0.631600022315979,0.6783352808952332,0.5748888891008165
0.7331046462059021,0.5540000200271606,0.6678619825469123,0.5997333335876465
0.6707884669303894,0.6299999952316284,0.6560156648212009,0.6140444445292155
0.679872453212738,0.6359999775886536,0.6471427418178982,0.6255555553754171
0.5896961688995361,0.7027999758720398,0.638443524201711,0.6416444445292155
0.5875890851020813,0.7031999826431274,0.6360462275399102,0.6427555556297302
0.5930233597755432,0.6955999732017517,0.626509820482466,0.6497777777883742
0.5560615062713623,0.7336000204086304,0.6162222360610962,0.6663111112382677
0.6293748021125793,0.628000020980835,0.6061651410208808,0.6762222223705716
0.5519225001335144,0.7251999974250793,0.5983501813676623,0.6848888886027866
0.6434551477432251,0.6320000290870667,0.5928888111220466,0.6862222224235535
0.5462007522583008,0.7391999959945679,0.5857691281636556,0.6958666664335463
0.5388631224632263,0.7508000135421753,0.5784567888895671,0.6992444441583422
0.6380979418754578,0.6132000088691711,0.5727732528580559,0.7019555554389953
0.5442778468132019,0.724399983882904,0.5674746576521131,0.7105777777353922
0.540131688117981,0.7296000123023987,0.5620821572833591,0.7100888886239793
0.505876898765564,0.7572000026702881,0.5559123305002849,0.7122666666454739
0.5072009563446045,0.7724000215530396,0.5513538573900859,0.7198666667408413
0.6467772722244263,0.628000020980835,0.5490883433765835,0.7175555553436279
0.4934016466140747,0.7760000228881836,0.547435388384925,0.7206666669103834
0.489811509847641,0.7728000283241272,0.5331051984151205,0.7345777778731452
0.47708651423454285,0.7892000079154968,0.5299372859213087,0.7359111108462015
0.5005787014961243,0.774399995803833,0.5299975208070543,0.7329777778519524
0.4936605989933014,0.7724000215530396,0.524593439494239,0.7351555555555556
0.45312753319740295,0.8019999861717224,0.5192586929109362,0.7410666667408413
0.46222636103630066,0.7960000038146973,0.5146042782041762,0.7444444446351793
0.4532926380634308,0.8019999861717224,0.5143479394276936,0.7447999999046325
0.44358524680137634,0.8091999888420105,0.5091312345716689,0.7426666664017572
0.4640823304653168,0.7796000242233276,0.5065815743764241,0.748622222105662
0.44239112734794617,0.8068000078201294,0.5073637320836385,0.7513777779261271
0.43083062767982483,0.8144000172615051,0.5032928655412462,0.752133333407508
0.4593503773212433,0.7960000038146973,0.500095753510793,0.7525333333545261
0.4496765732765198,0.8076000213623047,0.49204016688134933,0.7589777776082357
0.45132163166999817,0.7907999753952026,0.49521718429989287,0.7579999999258253
0.4680330157279968,0.7864000201225281,0.4871942905743917,0.7659555555555555
0.446626752614975,0.8027999997138977,0.4896600112491184,0.7598222223175897
