val_loss,val_acc,loss,acc
0.663389265537262,0.6039999723434448,0.7660451547198825,0.5294222221745385
0.6301851272583008,0.6851999759674072,0.67570219423506,0.603333333269755
0.5509452223777771,0.7527999877929688,0.60986477282842,0.6789777778095669
0.49634429812431335,0.7815999984741211,0.5585599958737691,0.7191111111852858
0.47888848185539246,0.7667999863624573,0.5316879085328844,0.7402222220950656
0.42239969968795776,0.8100000023841858,0.5023157746526931,0.7604888888359069
0.4402782618999481,0.8008000254631042,0.48443294852574664,0.7719555555873447
0.41765865683555603,0.8116000294685364,0.47308428138097125,0.7764000001271566
0.393457293510437,0.8256000280380249,0.4664760890748766,0.7842222221374512
0.3914431929588318,0.8256000280380249,0.455921238093906,0.7863999999894036
0.4339286983013153,0.8011999726295471,0.44912165632247925,0.7918222221798367
0.41224774718284607,0.8064000010490417,0.4445609622425503,0.7952888889418708
0.4074071943759918,0.8059999942779541,0.4441518314891391,0.7939555554707846
0.3763934373855591,0.8343999981880188,0.43569924006991917,0.8012444444550408
0.3680465817451477,0.8375999927520752,0.42902495062616136,0.8029333332061768
0.3691457509994507,0.8456000089645386,0.4248387727525499,0.8060444444444445
0.3916590213775635,0.8227999806404114,0.4184494423442417,0.8062222222222222
0.3635662794113159,0.8371999859809875,0.41978357825809054,0.8092888888465034
0.39837437868118286,0.819599986076355,0.4109281923505995,0.8090666665501065
0.361535906791687,0.8428000211715698,0.41311546058124965,0.8110666665818956
