val_loss,val_acc,loss,acc
0.6845192909240723,0.5583999752998352,0.794003216987186,0.5104888890001509
0.7023528814315796,0.545199990272522,0.7329635405222575,0.533466666703754
0.7217063307762146,0.58160001039505,0.6915001508288914,0.5746666665818956
0.5950939059257507,0.6944000124931335,0.6493454582002428,0.6332888886345758
0.5021036863327026,0.7599999904632568,0.597567646853129,0.6854222224977281
0.5051814913749695,0.7851999998092651,0.5157069809065925,0.7535999998092652
0.4316943883895874,0.824400007724762,0.429734635119968,0.8109777777247958
0.4302046000957489,0.8407999873161316,0.3638463910314772,0.8456888889524672
0.4607606530189514,0.8180000185966492,0.29509627941979305,0.8830666668468051
0.45833614468574524,0.83160001039505,0.2464160302400589,0.9043111111429003
0.4623657166957855,0.8180000185966492,0.21968475870026483,0.9159555554178026
0.3946080207824707,0.848800003528595,0.1825408237669203,0.929822222328186
0.4181443750858307,0.8579999804496765,0.15323352028661305,0.943822222105662
0.4420177638530731,0.857200026512146,0.13267347660064696,0.9512888891855875
0.4549263119697571,0.857200026512146,0.11541703294648065,0.959288888698154
0.47081148624420166,0.848800003528595,0.09691653296815024,0.9650222223705716
0.47663745284080505,0.8596000075340271,0.08827468184894986,0.9685777775658502
0.484104186296463,0.8615999817848206,0.07556284182733959,0.9737333333121406
0.5226425528526306,0.8500000238418579,0.06519618626965416,0.9769333333121406
0.48640069365501404,0.8632000088691711,0.05893730621404118,0.9777777778519524
0.4762859344482422,0.864799976348877,0.05474204800195164,0.9810222219573127
0.5255463123321533,0.8555999994277954,0.0493261980328295,0.9829333330684238
0.6083042621612549,0.8623999953269958,0.0478020077281528,0.9832000002437168
0.5487154722213745,0.8640000224113464,0.041213308874766034,0.9867555556297303
0.6080361604690552,0.8615999817848206,0.03989418902397156,0.9867555557992723
0.5820783972740173,0.8644000291824341,0.03586574894885222,0.9881777775128683
0.541469395160675,0.8651999831199646,0.032490326268805395,0.9894222223917644
0.6179996728897095,0.8668000102043152,0.030458930663267773,0.9896444443490771
0.5915073156356812,0.8611999750137329,0.03045357209559944,0.9897333333333334
0.6256820559501648,0.8644000291824341,0.027644506568047737,0.9908888886239794
0.6340099573135376,0.8623999953269958,0.026291707959274453,0.9905333330684238
0.6124520301818848,0.8636000156402588,0.023756501442193986,0.9925333335028754
0.6725263595581055,0.8655999898910522,0.02368871033853955,0.9919999999046326
0.6054077744483948,0.8615999817848206,0.018987761237886217,0.9930222223917643
0.6058961153030396,0.8628000020980835,0.018639707160989442,0.993244444179535
0.6671839952468872,0.8628000020980835,0.019378708558115694,0.9932888890584309
0.6411487460136414,0.8636000156402588,0.017623127405842147,0.9939555555555556
0.6860244870185852,0.8551999926567078,0.01879309892555078,0.9935111112806532
0.6678463816642761,0.8636000156402588,0.018037241961061955,0.9942222223917643
0.5704776048660278,0.8604000210762024,0.015919641850060888,0.9947111112806533
