val_loss,val_acc,loss,acc
0.5358496308326721,0.7508000135421753,0.618335834481981,0.6579999999046325
0.4993266463279724,0.770799994468689,0.5301309208340115,0.7441333333227369
0.4828186631202698,0.7788000106811523,0.5023762607256571,0.759644444349077
0.4749876856803894,0.7824000120162964,0.48831780632866756,0.7683999999046326
0.4789925813674927,0.7667999863624573,0.4844289107852512,0.7718666666136847
0.472545325756073,0.7824000120162964,0.4769789046711392,0.7739111110581292
0.46315130591392517,0.7879999876022339,0.4737873590681288,0.7760000000741747
0.46626928448677063,0.7900000214576721,0.4726954218334622,0.7787555556827122
0.4673845171928406,0.7815999984741211,0.46824069898393417,0.7820888889736599
0.46469613909721375,0.7936000227928162,0.4635624217245314,0.7818222223069933
0.4578106999397278,0.7892000079154968,0.46259408614900377,0.7837777778625489
0.4586615264415741,0.7847999930381775,0.46154098233116997,0.7832
0.45814165472984314,0.7883999943733215,0.46252653452555337,0.78075555551317
0.4629427194595337,0.7868000268936157,0.45787235944536,0.7862666667514377
0.4570614695549011,0.7896000146865845,0.45731903510623506,0.7866666667514377
0.4786608815193176,0.7692000269889832,0.45536745692888897,0.7879555556827121
0.45860621333122253,0.7843999862670898,0.44983692417144777,0.791155555597941
0.4554780125617981,0.7928000092506409,0.4486996350977156,0.7910666667090522
0.4564342796802521,0.7860000133514404,0.4504510913213094,0.7897333332909479
0.45265278220176697,0.7907999753952026,0.4455871853192647,0.790444444571601
