val_loss,val_acc,loss,acc
0.5459245443344116,0.7379999756813049,0.6291239189571805,0.6418666666984558
0.509800910949707,0.7504000067710876,0.5331143284479777,0.7421777778201633
0.48931410908699036,0.7692000269889832,0.5054771864785088,0.7571555556403267
0.4897422790527344,0.7663999795913696,0.49497313363817,0.7632444444762336
0.4923684000968933,0.7663999795913696,0.4891499906010098,0.7691111110581292
0.4831026494503021,0.769599974155426,0.4827625024477641,0.7725777778625488
0.4712970554828644,0.7764000296592712,0.4822942651854621,0.7725777778201633
0.4770227074623108,0.7739999890327454,0.47586126527786254,0.7764
0.4655829966068268,0.77920001745224,0.47575444343354967,0.7759555556403266
0.4791742265224457,0.7771999835968018,0.4772823915481567,0.7736000000423855
0.4645102918148041,0.7803999781608582,0.47501638503604465,0.7768
0.46350428462028503,0.7871999740600586,0.4724866829501258,0.7814666666242811
0.5243925452232361,0.7307999730110168,0.4696668783717685,0.7783999999576144
0.46135932207107544,0.7860000133514404,0.47014088604185317,0.7798666666666667
0.46167421340942383,0.7824000120162964,0.4693595359166463,0.7812000001271566
0.4615195393562317,0.7851999998092651,0.47320045807096695,0.7768000000423855
0.4597947299480438,0.7871999740600586,0.46493191016515095,0.7828
0.4591003954410553,0.7888000011444092,0.46368411513434515,0.7795999999046326
0.45974159240722656,0.7868000268936157,0.4639772014511956,0.7837777777777778
0.45833924412727356,0.7892000079154968,0.4657708380063375,0.7823111111958821
