val_loss,val_acc,loss,acc
0.45445218682289124,0.819599986076355,0.6020281986660427,0.6782222222646077
0.34497901797294617,0.8679999709129333,0.36808889737129213,0.8522222221480475
0.32460203766822815,0.86080002784729,0.2676033126566145,0.8973777778837416
0.2958713471889496,0.8876000046730042,0.21232532852490743,0.9215111110899183
0.3003638684749603,0.8912000060081482,0.16313436874813503,0.9421777778095669
0.31266412138938904,0.8920000195503235,0.13093998991118538,0.9559999999894037
0.3622148931026459,0.8884000182151794,0.10150696099201838,0.9687999999046326
0.3603076636791229,0.8924000263214111,0.07908458342353503,0.9766666667938232
0.41550615429878235,0.8840000033378601,0.07100048779050509,0.9781777777777778
0.4379065930843353,0.8880000114440918,0.04885557219187418,0.9868000001271566
0.49865370988845825,0.8820000290870667,0.03795139786303044,0.9901333333333333
0.5153813362121582,0.8863999843597412,0.03272576171689563,0.9909333333333333
0.5706803202629089,0.8795999884605408,0.023025787995424537,0.9946222222222222
0.5954410433769226,0.8827999830245972,0.01893445698950026,0.9956444444444444
0.6542051434516907,0.8804000020027161,0.014121321742071046,0.9971555555555556
0.6652334928512573,0.8820000290870667,0.011921142491367128,0.9974666666666666
0.679252028465271,0.8840000033378601,0.013125104117476277,0.9967555555555555
0.8981644511222839,0.847599983215332,0.012412264730946886,0.9966666666666667
0.7389699220657349,0.8799999952316284,0.010070353955527146,0.9975555555555555
0.7612835764884949,0.8795999884605408,0.009409867156628105,0.9978222222222223
