val_loss,val_acc,loss,acc
0.6276500821113586,0.6868000030517578,0.7403761017163595,0.5403111111111111
0.7753510475158691,0.5935999751091003,0.6567507897482978,0.629466666730245
0.6883276104927063,0.6776000261306763,0.5977547778871324,0.6866666665607029
0.43762412667274475,0.8059999942779541,0.5368586457358466,0.7381777778731452
0.4265156686306,0.8068000078201294,0.4917307591650221,0.7671111111217075
0.40246450901031494,0.8248000144958496,0.4692427481333415,0.7794666667090522
0.44522836804389954,0.8015999794006348,0.4478871375295851,0.7938666666348775
0.3688545525074005,0.8420000076293945,0.43824779659377205,0.8008444444126553
0.36144986748695374,0.8483999967575073,0.42893260839780173,0.8084444443702697
0.3578948378562927,0.8447999954223633,0.4236322225570679,0.8086666666772631
0.35806816816329956,0.848800003528595,0.4174016545507643,0.808666666730245
0.34982436895370483,0.8515999913215637,0.40871286262936063,0.8165333333439297
0.35804399847984314,0.8483999967575073,0.4049779020892249,0.8196888889948527
0.34010472893714905,0.8676000237464905,0.3972385969903734,0.8210222221904331
0.33773353695869446,0.8619999885559082,0.3959360224246979,0.8232444444126553
0.3367845118045807,0.8619999885559082,0.3898128165298038,0.8272444444550409
0.326808899641037,0.8679999709129333,0.3859827438460456,0.8280444444974263
0.3266727924346924,0.864799976348877,0.37909379041459823,0.8319555556615194
0.32636186480522156,0.8619999885559082,0.37854983105659484,0.8358222221904331
0.3184279501438141,0.8664000034332275,0.3781438584698571,0.8346666666348775
