val_loss,val_acc,loss,acc
0.5816047787666321,0.7059999704360962,0.653107971880171,0.6170666666878595
0.5116894245147705,0.7623999714851379,0.5566104920175341,0.7303555556297302
0.4891616702079773,0.7764000296592712,0.5106584341684978,0.7562666667514377
0.4703943729400635,0.7892000079154968,0.48851910058127507,0.7749777777353922
0.4677053689956665,0.7856000065803528,0.4816651034673055,0.7753777778201633
0.4617142677307129,0.7892000079154968,0.46883754710091485,0.7829333334181043
0.4636420011520386,0.7824000120162964,0.46521049018436006,0.7835111111111112
0.47074878215789795,0.777999997138977,0.4666197913911608,0.7830666667090522
0.446559339761734,0.8027999997138977,0.46408011995951337,0.7860444443596734
0.4486396014690399,0.8023999929428101,0.46073996799257066,0.7880444444444444
0.442767858505249,0.8059999942779541,0.45701876072883607,0.7910666666666667
0.4408632814884186,0.8087999820709229,0.45487445644802516,0.7884888888465034
0.46650341153144836,0.7843999862670898,0.45323108985688954,0.7902222221798367
0.4420894980430603,0.800000011920929,0.45301191235648264,0.7912444444444444
0.4389369487762451,0.8080000281333923,0.45277255552609763,0.7925333332909478
0.4687159061431885,0.7739999890327454,0.4478861769570245,0.795644444402059
0.4399993121623993,0.8059999942779541,0.4497624354786343,0.7920888889736599
0.436978816986084,0.8040000200271606,0.4499350730895996,0.7929333333333334
0.4348468780517578,0.807200014591217,0.44566468441751267,0.7947999999576145
0.43596163392066956,0.8015999794006348,0.44479721886846757,0.7944888888465034
