val_loss,val_acc,loss,acc
0.4427523910999298,0.8223999738693237,0.5987569838735792,0.6779111112382676
0.34754812717437744,0.8592000007629395,0.37481090592278377,0.8455999999152289
0.3021308481693268,0.8759999871253967,0.26977888787057663,0.8928888887723287
0.29458028078079224,0.8823999762535095,0.21588727554745143,0.9201777777141995
0.28652164340019226,0.8939999938011169,0.16982052398787603,0.9387555556297302
0.32208555936813354,0.8844000101089478,0.13323476538393234,0.9566666665712993
0.3308789134025574,0.885200023651123,0.1077511037906011,0.9664444443490771
0.420624703168869,0.8708000183105469,0.08716358965900209,0.9736888889312744
0.40809330344200134,0.8871999979019165,0.06440334215958914,0.9817777777777777
0.41953709721565247,0.885200023651123,0.05400029177731938,0.9833777778625489
0.4743894636631012,0.8844000101089478,0.042860968848897354,0.9884444444444445
0.5739935636520386,0.8736000061035156,0.028907952133483357,0.9927111111111111
0.5744881629943848,0.8820000290870667,0.022475709213978713,0.9951111111111111
0.6097347140312195,0.8808000087738037,0.018105007792843714,0.9963111111111111
0.6461278796195984,0.8823999762535095,0.014197479037443797,0.9969777777777777
0.6480849385261536,0.8820000290870667,0.014417383262846205,0.9966666667090522
0.734896183013916,0.8751999735832214,0.010099332624922196,0.9984
0.7408856153488159,0.878000020980835,0.008693544958531857,0.9980444444868299
0.776150643825531,0.8755999803543091,0.011392473768608437,0.9964888888888889
0.781624436378479,0.8776000142097473,0.010304461965792709,0.9968444444444444
