val_loss,val_acc,loss,acc
0.693244993686676,0.5175999999046326,0.7103790976206461,0.49982222209506566
0.6926277875900269,0.5171999931335449,0.692712615246243,0.5072888888782925
0.6908388733863831,0.5428000092506409,0.6923144935925801,0.5175111112170749
0.6731914281845093,0.6136000156402588,0.6885555102030436,0.5302666666560703
0.49722498655319214,0.7692000269889832,0.6084986282984416,0.6618222222010295
0.41012489795684814,0.8248000144958496,0.47842763957977297,0.7681333333757189
0.37619662284851074,0.8335999846458435,0.39704762473106386,0.8174666665395101
0.36761829257011414,0.843999981880188,0.3405731105539534,0.8528888889524672
0.35917535424232483,0.8464000225067139,0.3055669208685557,0.8688444443702698
0.35435807704925537,0.8479999899864197,0.27267731332778933,0.8866222222963969
0.3509354889392853,0.853600025177002,0.24850509881973268,0.894622222158644
0.35702240467071533,0.8503999710083008,0.2252796696662903,0.9075111110899183
0.3615400493144989,0.8468000292778015,0.2038374440352122,0.9187111110899183
0.36831966042518616,0.8496000170707703,0.1868424220720927,0.9251555556297302
0.3768375515937805,0.8519999980926514,0.17025107257896,0.9331111110581292
0.3711078464984894,0.8547999858856201,0.15496801319122314,0.9383555556721157
0.3912637531757355,0.8503999710083008,0.1418231053219901,0.9434666666560703
0.39190182089805603,0.8555999994277954,0.13084015549553765,0.9491111110157436
0.4030437469482422,0.848800003528595,0.1240338727845086,0.9503111111429002
0.41527652740478516,0.852400004863739,0.11479812059005101,0.9550222221268548
