val_loss,val_acc,loss,acc
0.6440243124961853,0.6672000288963318,0.6977908549944559,0.5335555555873447
0.5515581965446472,0.7447999715805054,0.6060735111024644,0.6703111110899184
0.5055251121520996,0.7703999876976013,0.5470433003001743,0.7218666666136848
0.46314385533332825,0.8076000213623047,0.5151911003377703,0.7482666667620341
0.45906415581703186,0.8155999779701233,0.498853037208981,0.7569777776506212
0.4579269587993622,0.8220000267028809,0.4848792862256368,0.7684888888359069
0.4577282667160034,0.8184000253677368,0.4746364604261186,0.7744888888465034
0.4437452554702759,0.8216000199317932,0.4622654138565063,0.7830222222222222
0.43193379044532776,0.8227999806404114,0.46093181943363615,0.7776888889842564
0.44170811772346497,0.8032000064849854,0.4507980289035373,0.7877777777883742
0.4209536612033844,0.8267999887466431,0.44994296186235216,0.7886222220950656
0.42276522517204285,0.8299999833106995,0.43985103295644123,0.7938666666666667
0.4221775531768799,0.8187999725341797,0.4409132647726271,0.7912444443172879
0.41360077261924744,0.8235999941825867,0.4325372489505344,0.7977333333757188
0.41149747371673584,0.8331999778747559,0.4361772810565101,0.79546666653951
0.42625001072883606,0.8112000226974487,0.42346230132844714,0.8031999999258254
0.41704970598220825,0.8163999915122986,0.4232322600258721,0.8022666666348776
0.4030231833457947,0.8288000226020813,0.4215363191551632,0.8047111110793219
0.40777814388275146,0.8288000226020813,0.41542076496548125,0.8068888887617323
0.4088513255119324,0.8203999996185303,0.41456384933259754,0.8087555555555556
