val_loss,val_acc,loss,acc
0.663489818572998,0.5996000170707703,0.7897277838283115,0.5136000001165602
0.7233526706695557,0.6620000004768372,0.7126137728585137,0.566977777645323
0.6441303491592407,0.6863999962806702,0.6530372537718879,0.6319111111746893
0.533805251121521,0.7472000122070312,0.6061991114616394,0.6843111113442315
0.4778876006603241,0.7983999848365784,0.5583485275480482,0.7232888887935215
0.4237717390060425,0.8144000172615051,0.5238006667984857,0.7505333335770501
0.4586508870124817,0.8044000267982483,0.49415137574937607,0.7638222219785055
0.4045519232749939,0.8191999793052673,0.4781355099995931,0.7764888886451721
0.38720399141311646,0.829200029373169,0.46389925319883557,0.7842666668574015
0.38253292441368103,0.8312000036239624,0.45177482876777647,0.7907555553118388
0.40257295966148376,0.823199987411499,0.4409376704798804,0.7984000002861023
0.3676704168319702,0.8384000062942505,0.43785562790764704,0.8011111113230387
0.3782269060611725,0.8327999711036682,0.42959429025650026,0.8058222223175897
0.3677455186843872,0.8396000266075134,0.42258987658818564,0.8084888890054491
0.35736334323883057,0.8492000102996826,0.41599044666290286,0.812311111301846
0.35852181911468506,0.8511999845504761,0.4160342323038313,0.8120888885921902
0.3518799841403961,0.8507999777793884,0.4159090292824639,0.8135555553118388
0.37199708819389343,0.8388000130653381,0.404146366431978,0.8187999998516506
0.34757962822914124,0.853600025177002,0.401727035135693,0.8201777776294285
0.34314727783203125,0.857200026512146,0.39802262135081823,0.8190222219255235
